"おまえ房総半島なんだ、俺は安全運転湾だけど🌊","おまえ房総半島なんだ","俺は安全運転湾だけど🌊","ぼうそうはんとう","あんぜんうんてんわん",https://twitter.com/undefined/status/1656203123793494025
"おまえ左スティックなんだ、俺はプリーツスクィアールくすぐりだけど","おまえ左スティックなんだ","俺はプリーツスクィアールくすぐりだけど","ひだりすてぃっく","ぷりーつすくぃあーるくすぐり",https://twitter.com/undefined/status/1648607328391012353
"おまえ天気の子なんだ、俺はサウザンドタケノコだけど🎍","おまえ天気の子なんだ","俺はサウザンドタケノコだけど🎍","てんきのこ","さうざんどたけのこ",https://twitter.com/undefined/status/1640634735578976256
"おまえ大学院なんだ、俺は小がキングだけど🫅","おまえ大学院なんだ","俺は小がキングだけど🫅","だいがくいん","しょうがきんぐ",https://twitter.com/undefined/status/1640552364284473344
"おまえインベイダーなんだ、俺は陽アナキンだけど","おまえインベイダーなんだ","俺は陽アナキンだけど","いんべいだー","ようあなきん",https://twitter.com/undefined/status/1638741515051859969
"おまえ渋滞なんだ、俺は十一カンボジアだけど🇰🇭","おまえ渋滞なんだ","俺は十一カンボジアだけど🇰🇭","じゅうたい","じゅういちかんぼじあ",https://twitter.com/undefined/status/1634873952240799744
"おまえ免罪符なんだ、俺はウーマン小銭入れだけど👛","おまえ免罪符なんだ","俺はウーマン小銭入れだけど👛","めんざいふ","うーまんこぜにいれ",https://twitter.com/undefined/status/1630683109762170882
"おまえ精神的支柱なんだ、俺は肉体的カレーだけど🍛","おまえ精神的支柱なんだ","俺は肉体的カレーだけど🍛","せいしんてきしちゅう","にくたいてきかれー",https://twitter.com/undefined/status/1629983643593740289
"おまえクライアントなんだ、俺は明るいキリギリスだけど🐜","おまえクライアントなんだ","俺は明るいキリギリスだけど🐜","くらいあんと","あかるいきりぎりす",https://twitter.com/undefined/status/1624914322148442112
"おまえ士農工商なんだ、俺は生きよう低俗だけど","おまえ士農工商なんだ","俺は生きよう低俗だけど","しのうこうしょう","いきようていぞく",https://twitter.com/undefined/status/1624194336249511939
"おまえハイキングウォーキングなんだ、俺はイイエスレイブピース民だけど🫅","おまえハイキングウォーキングなんだ","俺はイイエスレイブピース民だけど🫅","はいきんぐうぉーきんぐ","いいえすれいぶぴーすみん",https://twitter.com/undefined/status/1623605245699031040
"おまえ闇バイトなんだ、俺は光8ビットだけど🚅","おまえ闇バイトなんだ","俺は光8ビットだけど🚅","やみばいと","ひかりはちびっと",https://twitter.com/undefined/status/1622795559944994816
"おまえアニバーサリーなんだ、俺は妹爺アオザイだけど👵","おまえアニバーサリーなんだ","俺は妹爺アオザイだけど👵","あにばーさりー","いもうとじいあおざい",https://twitter.com/undefined/status/1620480513336291329
"おまえ薬剤師なんだ、俺は任侠岩だけど🪨","おまえ薬剤師なんだ","俺は任侠岩だけど🪨","やくざいし","にんきょういわ",https://twitter.com/undefined/status/1617359649875038208
"おまえハイヒールなんだ、俺はいいえ水いらないだけど🔥","おまえハイヒールなんだ","俺はいいえ水いらないだけど🔥","はいひーる","いいえみずいらない",https://twitter.com/undefined/status/1610420300986056705
"おまえ加湿器なんだ、俺はレンタル太陽だけど🌞","おまえ加湿器なんだ","俺はレンタル太陽だけど🌞","かしつき","れんたるたいよう",https://twitter.com/undefined/status/1604035770964013056
"おまえコインランドリーなんだ、俺はオサツアルクニモだけど🐠","おまえコインランドリーなんだ","俺はオサツアルクニモだけど🐠","こいんらんどりー","おさつあるくにも",https://twitter.com/undefined/status/1603167974210142208
"おまえテラスタルなんだ、俺は神社栄えるだけど⛩️","おまえテラスタルなんだ","俺は神社栄えるだけど⛩️","てらすたる","じんじゃさかえる",https://twitter.com/undefined/status/1600846293676326914
"おまえモドリッチなんだ、俺はススムッペだけど","おまえモドリッチなんだ","俺はススムッペだけど","もどりっち","すすむっぺ",https://twitter.com/undefined/status/1599792983490297859
"おまえクロアチアなんだ、俺はシロサムサだけど🇭🇷","おまえクロアチアなんだ","俺はシロサムサだけど🇭🇷","くろあちあ","しろさむさ",https://twitter.com/undefined/status/1598947752645660672
"おまえ五等分の花嫁なんだ、俺は佐藤ぶるな草見ろだけど🌱","おまえ五等分の花嫁なんだ","俺は佐藤ぶるな草見ろだけど🌱","ごとうぶんのはなよめ","さとうぶるなくさみろ",https://twitter.com/undefined/status/1598756686390759424
"おまえ夜郎自大なんだ、俺は乙女現代だけど👵","おまえ夜郎自大なんだ","俺は乙女現代だけど👵","やろうじだい","おとめげんだい",https://twitter.com/undefined/status/1598154817989275648
"おまえ量産型女子なんだ、俺は部長型形容詞だけど👮","おまえ量産型女子なんだ","俺は部長型形容詞だけど👮","りょうさんがたじょし","ぶちょうがたけいようし",https://twitter.com/undefined/status/1597317599398072321
"おまえ天気の子なんだ、俺はナンロック金槌だけど🔨","おまえ天気の子なんだ","俺はナンロック金槌だけど🔨","てんきのこ","なんろっくかなづち",https://twitter.com/undefined/status/1590988260045893632
"おまえ二ノ国なんだ、俺は相葉くん村だけど🏝","おまえ二ノ国なんだ","俺は相葉くん村だけど🏝","にのくに","あいばくんむら",https://twitter.com/undefined/status/1588371928879800320
"おまえアーカンソー州なんだ、俺はエー潤いクリームだけど🇺🇸","おまえアーカンソー州なんだ","俺はエー潤いクリームだけど🇺🇸","あーかんそーしゅう","えーうるおいくりーむ",https://twitter.com/undefined/status/1587270906128179201
"おまえ上の空なんだ、俺Under the sea だけど🌊","おまえ上の空なんだ","俺Under the sea だけど🌊","うえのそら","うんでーる てぃーえっち しー",https://twitter.com/undefined/status/1569830268772696064
"おまえ喜ばすなんだ、俺はひろこトラックだけど🚚","おまえ喜ばすなんだ","俺はひろこトラックだけど🚚","よろこばす","ひろことらっく",https://twitter.com/undefined/status/1560836141833588742
"おまえ陰謀論なんだ、俺はアウトスティックツモだけど🀄️","おまえ陰謀論なんだ","俺はアウトスティックツモだけど🀄️","いんぼうろん","あうとすてぃっくつも",https://twitter.com/undefined/status/1559429362486652928
"おまえ照英なんだ、俺はハイドビーだけど","おまえ照英なんだ","俺はハイドビーだけど","しょうえい","はいどびー",https://twitter.com/undefined/status/1536549243212603392
"おまえエイプリルフールなんだ、俺はピープリル賢者だけど","おまえエイプリルフールなんだ","俺はピープリル賢者だけど","えいぷりるふーる","ぴーぷりるけんじゃ",https://twitter.com/undefined/status/1509818243279515648
"おまえ電子マネーなんだ、俺は出す鳥取だけど","おまえ電子マネーなんだ","俺は出す鳥取だけど","でんしまねー","だすとっとり",https://twitter.com/undefined/status/1499311140685303809
"おまえシマエナガなんだ、俺はダセミジカだけど🐦","おまえシマエナガなんだ","俺はダセミジカだけど🐦","しまえなが","だせみじか",https://twitter.com/undefined/status/1473498378428612610
"おまえ人斬り抜刀斎なんだ、俺は一混ぜ納豆臭いだけど","おまえ人斬り抜刀斎なんだ","俺は一混ぜ納豆臭いだけど","ひときりばっとうさい","いちまぜなっとうくさい",https://twitter.com/undefined/status/1461929517078007811
"おまえ絶対パスなんだ、俺はできればシュートだけど⚽️","おまえ絶対パスなんだ","俺はできればシュートだけど⚽️","ぜったいぱす","できればしゅーと",https://twitter.com/undefined/status/1455408529754361858
"おまえ3回まわってワンなんだ、俺は6回まわってフォーだけど","おまえ3回まわってワンなんだ","俺は6回まわってフォーだけど","さんかいまわってわん","ろくかいまわってふぉー",https://twitter.com/undefined/status/1451118152490749954
"おまえアメリカンスピリッツなんだ、俺は中國的肉体だけど🇨🇳","おまえアメリカンスピリッツなんだ","俺は中國的肉体だけど🇨🇳","あめりかんすぴりっつ","ちゅうごくてきにくたい",https://twitter.com/undefined/status/1402552461856886791
"おまえサロンパスなんだ、俺は玄関シュートだけど⚽️","おまえサロンパスなんだ","俺は玄関シュートだけど⚽️","さろんぱす","げんかんしゅーと",https://twitter.com/undefined/status/1329949976961581056
"おまえエイリアンなんだ、俺はティーボランだけど。","おまえエイリアンなんだ","俺はティーボランだけど。","えいりあん","てぃーぼらん",https://twitter.com/undefined/status/1328122802935717888
"おまえ袈裟斬りなんだ、俺は今宵スラッシュだけど。","おまえ袈裟斬りなんだ","俺は今宵スラッシュだけど。","けさぎり","こよいすらっしゅ",https://twitter.com/undefined/status/1327346436975968256
"おまえ波浪警報なんだ、俺はグッバイ黙認だけど。","おまえ波浪警報なんだ","俺はグッバイ黙認だけど。","はろうけいほう","ぐっばいもくにん",https://twitter.com/undefined/status/1318830150004342785
"おまえエスカレーターなんだ、俺はエムハエーターだけど。","おまえエスカレーターなんだ","俺はエムハエーターだけど。","えすかれーたー","えむはえーたー",https://twitter.com/undefined/status/1326461780600610816
"おまえカーバンクルなんだ、俺はリュック来ないだけど。","おまえカーバンクルなんだ","俺はリュック来ないだけど。","かーばんくる","りゅっくこない",https://twitter.com/undefined/status/1319883900437475328
"おまえキングヌーなんだ、俺は女王ワニだけど。","おまえキングヌーなんだ","俺は女王ワニだけど。","きんぐぬー","じょおうわに",https://twitter.com/undefined/status/1315874915543740416
"おまえミスタードーナツなんだ、俺は女鯛焼き屋だけど。","おまえミスタードーナツなんだ","俺は女鯛焼き屋だけど。","みすたーどーなつ","おんなたいやきや",https://twitter.com/undefined/status/1312659655655485442
"おまえチャリティーなんだ、俺はバイクコーヒーだけど。","おまえチャリティーなんだ","俺はバイクコーヒーだけど。","ちゃりてぃー","ばいくこーひー",https://twitter.com/undefined/status/1310504739226886145
"おまえ注意力散漫なんだ、俺は注意力三十二億だけど。","おまえ注意力散漫なんだ","俺は注意力三十二億だけど。","ちゅういりょくさんまん","ちゅういりょくさんじゅうにおく",https://twitter.com/undefined/status/1310092443677634560
"おまえインスタ映えなんだ、俺はアスワンツェツェバエだけど。","おまえインスタ映えなんだ","俺はアスワンツェツェバエだけど。","いんすたばえ","あすわんつぇつぇばえ",https://twitter.com/undefined/status/1309545405730807808
"おまえ一生のお願いなんだ、俺は三小のまさだけど。","おまえ一生のお願いなんだ","俺は三小のまさだけど。","いっしょうのおねがい","さんしょうのまさ",https://twitter.com/undefined/status/1307703145825357824
"おまえアルカナ ナイトジョーカーなんだ、俺はナイカモアルトバットマンだけど。","おまえアルカナ ナイトジョーカーなんだ","俺はナイカモアルトバットマンだけど。","あるかな ないとじょーかー","ないかもあるとばっとまん",https://twitter.com/undefined/status/1304242420121387008
"おまえスーパーチャットなんだ、俺はウルトラ文通だけど。","おまえスーパーチャットなんだ","俺はウルトラ文通だけど。","すーぱーちゃっと","うるとらぶんつう",https://twitter.com/undefined/status/1303533884626202624
"おまえ孫正義なんだ、俺は曾孫悪徳だけど。","おまえ孫正義なんだ","俺は曾孫悪徳だけど。","そんまさよし","ひまごあくとく",https://twitter.com/undefined/status/1298491879437135873
"おまえOfficial髭男dismなんだ、俺は非公式腋毛クサイズムだけど。、","おまえOfficial髭男dismなんだ","俺は非公式腋毛クサイズムだけど。、","おふぃしあるひげだんでぃすむ","ひこうしきわきげくさいずむ",https://twitter.com/undefined/status/1295700445105545216
"おまえ九段下なんだ、俺は五兆段上だけど。","おまえ九段下なんだ","俺は五兆段上だけど。","きゅうだんした","ごちょうだんうえ",https://twitter.com/undefined/status/1293502494279049217
"おまえ十一代目剣八なんだ俺は2億代目わた八だけど","おまえ十一代目剣八なんだ","俺は2億代目わた八だけど","じゅういちだいめけんはち","におくだいめわたはち",https://twitter.com/undefined/status/1276466566310162438
"おまえセンチュリートゥエンティーワンなんだ、俺は五十五世紀から来たけど🕥","おまえセンチュリートゥエンティーワンなんだ","俺は五十五世紀から来たけど🕥","せんちゅりーとぅえんてぃーわん","ごじゅうごせいきからきた",https://twitter.com/undefined/status/1176730567565406210
"おまえCoCo壱番屋なんだ、俺はシックスビリオンファイブミリオンフォーサウザウントサーティワンだけど🍨","おまえCoCo壱番屋なんだ","俺はシックスビリオンファイブミリオンフォーサウザウントサーティワンだけど🍨","ここいちばんや","しっくすびりおんふぁいぶみりおんふぉーさうざうんとさーてぃわん",https://twitter.com/undefined/status/1174971267511771136
"おまえ五里霧中なんだ、俺は二百里オーシャンビューだけど🌊","おまえ五里霧中なんだ","俺は二百里オーシャンビューだけど🌊","ごりむちゅう","にひゃくりおーしゃんびゅー",https://twitter.com/undefined/status/1174227306342207494
"おまえ一点透視法なんだ、俺は百点千里眼だけど","おまえ一点透視法なんだ","俺は百点千里眼だけど","いちてんとうしほう","ひゃくてんせんりがん",https://twitter.com/undefined/status/1169531663593828352
"おまえ珪藻土なんだ、俺はブイブレードだけど⚔","おまえ珪藻土なんだ","俺はブイブレードだけど⚔","けいそうど","ぶいぶれーど",https://twitter.com/undefined/status/1562293355551211520
"おまえ切り付けるんだ、俺は無法殴るけど","おまえ切り付けるんだ","俺は無法殴るけど","きりつける","むほうなぐる",https://twitter.com/undefined/status/1951235204942569699
"おまえ忌憚ないんだ、俺は森足りてるけど","おまえ忌憚ないんだ","俺は森足りてるけど","きたんない","もりたりてる",https://twitter.com/undefined/status/1952663092086595769
"おまえ忌々しいんだ、俺は過去過去Bだけど","おまえ忌々しいんだ","俺は過去過去Bだけど","いまいましい","かこかこびー",https://twitter.com/undefined/status/1950725823356678572
"おまえ匿ってるんだ、俺は飛車待ってないけど","おまえ匿ってるんだ","俺は飛車待ってないけど","かくまってる","ひしゃまってない",https://twitter.com/undefined/status/1949045742288711855
"おまえ嘲るんだ、俺は傷殴るけど","おまえ嘲るんだ","俺は傷殴るけど","あざける","きずなぐる",https://twitter.com/undefined/status/1927539500734968301
"おまえ報われるんだ、俺は不純割れないけど","おまえ報われるんだ","俺は不純割れないけど","むくわれる","ふじゅんわれない",https://twitter.com/undefined/status/1929405981731017105
"おまえ見下してるんだ、俺はテト出してないけど","おまえ見下してるんだ","俺はテト出してないけど","みくだしてる","てとだしてない",https://twitter.com/undefined/status/1921769386156736682
"おまえ叩き潰すんだ、俺は少々きつくない美人だけど","おまえ叩き潰すんだ","俺は少々きつくない美人だけど","たたきつぶす","しょうしょうきつくないびじん",https://twitter.com/undefined/status/1919917570947482080
"おまえ歩かせるんだ、俺はない貸せないけど","おまえ歩かせるんだ","俺はない貸せないけど","あるかせる","ないかせない",https://twitter.com/undefined/status/1918557714239689104
"おまえ憚られるんだ、俺は高さ狩るけど","おまえ憚られるんだ","俺は高さ狩るけど","はばかられる","たかさかる",https://twitter.com/undefined/status/1917527065966043173
"おまえ報われないんだ、俺は不純割れるけど","おまえ報われないんだ","俺は不純割れるけど","むくわれない","ふじゅんわれる",https://twitter.com/undefined/status/1899773842299793742
"おまえ輝いてるんだ、俺は越前濡らしてるけど","おまえ輝いてるんだ","俺は越前濡らしてるけど","かがやいてる","えちぜんぬらしてる",https://twitter.com/undefined/status/1893190798361141349
"おまえ励みたいんだ、俺は髪見たくないけど","おまえ励みたいんだ","俺は髪見たくないけど","はげみたい","かみみたくない",https://twitter.com/undefined/status/1860992925636989227
"おまえ情けないんだ、俺はJAXA毛あるけど","おまえ情けないんだ","俺はJAXA毛あるけど","なさけない","じぇーえーえっくすえーけある",https://twitter.com/undefined/status/1853592092846735613
"おまえ見下してるんだ、俺はずんだもん出してないけど","おまえ見下してるんだ","俺はずんだもん出してないけど","みくだしてる","ずんだもんだしてない",https://twitter.com/undefined/status/1851191453365780541
"おまえなんか疲れたんだ、俺はチャパティ負け生えたけど","おまえなんか疲れたんだ","俺はチャパティ負け生えたけど","なんかつかれた","ちゃぱてぃまけはえた",https://twitter.com/undefined/status/1841646160920117350
"おまえもう恋なんてしないんだ、俺はモンゴル以北足木刀だけど","おまえもう恋なんてしないんだ","俺はモンゴル以北足木刀だけど","もうこいなんてしない","もんごるいほくあしぼくとう",https://twitter.com/undefined/status/1839124889875390590
"おまえ従わないんだ、俺は上側あるけど","おまえ従わないんだ","俺は上側あるけど","したがわない","うえがわある",https://twitter.com/undefined/status/1838737496609583195
"おまえ培ってるんだ、俺は砂売ってるけど","おまえ培ってるんだ","俺は砂売ってるけど","つちかってる","すなうってる",https://twitter.com/undefined/status/1837089398959267845
"おまえ養ってるんだ、俺はココナッツ枯らしてるけど","おまえ養ってるんだ","俺はココナッツ枯らしてるけど","やしなってる","ここなっつからしてる",https://twitter.com/undefined/status/1834500456451891464
"おまえ血走ってるんだ、俺は神奈川知らないけど","おまえ血走ってるんだ","俺は神奈川知らないけど","ちばしってる","かながわしらない",https://twitter.com/undefined/status/1834020536047075356
"おまえ閃いたんだ、俺は鰈いなかったけど🐡","おまえ閃いたんだ","俺は鰈いなかったけど🐡","ひらめいた","かれいいなかった",https://twitter.com/undefined/status/1813219508213194992
"おまえ脅かすんだ、俺は櫛濡らさすけど🪮","おまえ脅かすんだ","俺は櫛濡らさすけど🪮","おどかす","くしぬらさす",https://twitter.com/undefined/status/1795355162313359714
"おまえ嘲ってるんだ、俺は瘡蓋殴ってるけど🩹","おまえ嘲ってるんだ","俺は瘡蓋殴ってるけど🩹","あざわってる","かさぶたなぐってる",https://twitter.com/undefined/status/1778650641998676107
"おまえかい摘んでるんだ、俺は海老握ってるけど🍣","おまえかい摘んでるんだ","俺は海老握ってるけど🍣","かいつまんでる","えびにぎってる",https://twitter.com/undefined/status/1777572213597880343
"おまえ乾かないんだ、俺は山旦那だけど🏔️","おまえ乾かないんだ","俺は山旦那だけど🏔️","かわかない","やまだんな",https://twitter.com/undefined/status/1757262729931534769
"おまえ行かなかったんだ、俺はタコあったけど🐙","おまえ行かなかったんだ","俺はタコあったけど🐙","いかなかった","たこあった",https://twitter.com/undefined/status/1755737638269817208
"おまえ忙しいんだ、俺は麓がマウンテンだけど🏔️","おまえ忙しいんだ","俺は麓がマウンテンだけど🏔️","いそがしい","ふもとがまうんてん",https://twitter.com/undefined/status/1752483898452586838
"おまえ歩きたくないんだ、俺はない南手裏剣だけど🥷","おまえ歩きたくないんだ","俺はない南手裏剣だけど🥷","あるきたくない","ないみなみしゅりけん",https://twitter.com/undefined/status/1751554885076795754
"おまえ冷めきってるんだ、俺はシャチ接着してるけど🐋","おまえ冷めきってるんだ","俺はシャチ接着してるけど🐋","さめきってる","しゃちせっちゃくしてる",https://twitter.com/undefined/status/1749984509980979664
"おまえアイス食ってるんだ、俺はユー見捨ててるけど","おまえアイス食ってるんだ","俺はユー見捨ててるけど","あいすたべてる","ゆーみすててる",https://twitter.com/undefined/status/1758162163691401405
"おまえいたたまれないんだ、俺は角材貯めれるけど🪵","おまえいたたまれないんだ","俺は角材貯めれるけど🪵","いたたまれない","かくざいためれる",https://twitter.com/undefined/status/1721696970795098449
"おまえ欲しいままにしてるんだ、俺はいらないパパしてるけど👨","おまえ欲しいままにしてるんだ","俺はいらないパパしてるけど👨","ほしいままにしてる","いらないぱぱしてる",https://twitter.com/undefined/status/1675649158030708738
"おまえ囁いてるんだ、俺はパンダに水かけてるけど🐼","おまえ囁いてるんだ","俺はパンダに水かけてるけど🐼","ささやいてる","ぱんだにみずかけてる",https://twitter.com/undefined/status/1659611817134657536
"おまえ裁かれたんだ、俺は鰤湧いたけど🐟","おまえ裁かれたんだ","俺は鰤湧いたけど🐟","さばかれた","ぶりわいた",https://twitter.com/undefined/status/1656702452526354433
"おまえ偏ってるんだ、俺は膝開いてるけど🦵","おまえ偏ってるんだ","俺は膝開いてるけど🦵","かたよってる","ひざあいてる",https://twitter.com/undefined/status/1618447379212161024
"おまえ噛みつくんだ、俺は悪魔離れてるけど","おまえ噛みつくんだ","俺は悪魔離れてるけど","かみつく","あくまはなれてる",https://twitter.com/undefined/status/1606940059722481667
"おまえ加わりたいんだ、俺は鋤掛けたいけど🧑‍🌾","おまえ加わりたいんだ","俺は鋤掛けたいけど🧑‍🌾","くわわりたい","すきかけたい",https://twitter.com/undefined/status/1592082097690542080
"おまえ忙しいんだ、俺は沖がRだけど🏄‍♂️","おまえ忙しいんだ","俺は沖がRだけど🏄‍♂️","いそがしい","おきがあーる",https://twitter.com/undefined/status/1561498277530324992
"おまえ衝き動かすんだ、俺は太陽止めるけど🌞","おまえ衝き動かすんだ","俺は太陽止めるけど🌞","つきうごかす","たいようとめる",https://twitter.com/undefined/status/1540116127241469953
"おまえトラウマ抱えてんだ、俺はロバクマ抱えてるけど🐻","おまえトラウマ抱えてんだ","俺はロバクマ抱えてるけど🐻","とらうまかかえてん","ろばくまかかえてる",https://twitter.com/undefined/status/1339353452938293248
"おまえ体火照るんだ、俺は頭民泊だけど。","おまえ体火照るんだ","俺は頭民泊だけど。","からだほてる","あたまみんぱく",https://twitter.com/undefined/status/1327187350749814784
"おまえ点と点を繋げるんだ、俺はイレブンとイレブンを繋げるけどね。","おまえ点と点を繋げるんだ","俺はイレブンとイレブンを繋げるけどね。","てんとてんをつなげる","いればんといればんをつなげる",https://twitter.com/undefined/status/1316250282792161280
"おまえ目がショボショボするんだ、俺はテラショボショボするけど。","おまえ目がショボショボするんだ","俺はテラショボショボするけど。","めがしょぼしょぼする","てらしょぼしょぼする",https://twitter.com/undefined/status/1312945869885370368
"おまえ目が疲れてるんだ、俺はテラ疲れてないけど。","おまえ目が疲れてるんだ","俺はテラ疲れてないけど。","めがつかれてる","てらつかれてない",https://twitter.com/undefined/status/1308608622981558273
"おまえ歯向かってるんだ、俺はベーコン売ってるけど🥓","おまえ歯向かってるんだ","俺はベーコン売ってるけど🥓","はむかってる","べーこんうってる",https://twitter.com/undefined/status/1695308084472848747
"おまえ固まってるんだ、俺は肘行ってるけど","おまえ固まってるんだ","俺は肘行ってるけど","かたまってる","ひじいってる",https://twitter.com/undefined/status/1557459366978404352
"おまえ賜ってるんだ、俺は棒投げてるけど","おまえ賜ってるんだ","俺は棒投げてるけど","たまわってる","ぼうなげてる",https://twitter.com/undefined/status/1537355664455962626
"おまえ無印なんだ、俺はありさんマークだけど🚛","おまえ無印なんだ","俺はありさんマークだけど🚛","むじるし","ありさんまーく",https://twitter.com/undefined/status/1230421273815072769
"おまえミニ四駆なんだ、俺はデカセグウェイだけど✈️","おまえミニ四駆なんだ","俺はデカセグウェイだけど✈️","みによんく","でかせぐうぇい",https://twitter.com/undefined/status/1171599234329526273
"おまえABCマートなんだ、俺はXYZ朝市だけど","おまえABCマートなんだ","俺はXYZ朝市だけど","えーびーしーまーと","えっくすわいぜっとあさいち",https://twitter.com/undefined/status/1163754645975515138
"おまえ四面楚歌なんだ、俺は一億面ロックだけど🎸","おまえ四面楚歌なんだ","俺は一億面ロックだけど🎸","しめんそか","いちおくめんろっく",https://twitter.com/undefined/status/1156511928631492609
"おまえロンドンブーツ1号2号なんだ、俺は東京靴流通センター1000000号だけど","おまえロンドンブーツ1号2号なんだ","俺は東京靴流通センター1000000号だけど","ろんどんぶーついちごうにごう","とうきょうくつりゅうつうせんたーひゃくまんごう",https://twitter.com/undefined/status/1154184192600580096
"おまえモンゴル800なんだ、俺はウガンダ300000000だけど🇺🇬🌚","おまえモンゴル800なんだ","俺はウガンダ300000000だけど🇺🇬🌚","もんごるはっぴゃく","うがんださんおく",https://twitter.com/undefined/status/1146579555118809088本文,本文前半,本文後半,前半のひらがな,後半のひらがな,リンク
"おまえ半導体なんだ、俺はフットシンガーだけど","おまえ半導体なんだ","俺はフットシンガーだけど","はんどうたい","ふっとしんがー",https://twitter.com/undefined/status/1940238091421430184
"おまえ未確認なんだ、俺は恭子八十一人だけど","おまえ未確認なんだ","俺は恭子八十一人だけど","みかくにん","きょうこはちじゅういちひと",https://twitter.com/undefined/status/1955466218946826483
"おまえ湯煙なんだ、俺は戻れ可能だけど","おまえ湯煙なんだ","俺は戻れ可能だけど","ゆけむり","もどれかのう",https://twitter.com/undefined/status/1954420665836306722
"おまえアキネーターなんだ、俺は春シャーリーだけど","おまえアキネーターなんだ","俺は春シャーリーだけど","あきねーたー","はるしゃーりー",https://twitter.com/undefined/status/1938063804644135058
"おまえ整骨院なんだ、俺は明菜トリプルだけど","おまえ整骨院なんだ","俺は明菜トリプルだけど","せいこついん","あきなとりぷる",https://twitter.com/undefined/status/1937040820810785124
"おまえドストライクなんだ、俺はチャカアンドラブだけど","おまえドストライクなんだ","俺はチャカアンドラブだけど","どすとらいく","ちゃかあんどらぶ",https://twitter.com/undefined/status/1944335378908922226
"おまえサスペンスなんだ、俺は刺さないポンドだけど","おまえサスペンスなんだ","俺は刺さないポンドだけど","さすぺんす","ささないぽんど",https://twitter.com/undefined/status/1946935535014232472
"おまえ血飛沫なんだ、俺は救命防具だけど","おまえ血飛沫なんだ","俺は救命防具だけど","ちしぶき","きゅうめいぼうぐ",https://twitter.com/undefined/status/1946084657403142218
"おまえ和菓子なんだ、俺はおまえの弟子だけど","おまえ和菓子なんだ","俺はおまえの弟子だけど","わがし","おまえのでし",https://twitter.com/undefined/status/1930574074524356938
"おまえ妻帯者なんだ、俺は咲かない患者だけど","おまえ妻帯者なんだ","俺は咲かない患者だけど","さいたいしゃ","さかないかんじゃ",https://twitter.com/undefined/status/1940669858234167650
"おまえお惣菜なんだ、俺は早うざくないだけど","おまえお惣菜なんだ","俺は早うざくないだけど","おそうざい","はやうざくない",https://twitter.com/undefined/status/1930209730561224769
"おまえ歯科医院なんだ、俺はパネラーアウトだけど","おまえ歯科医院なんだ","俺はパネラーアウトだけど","しかいいん","ぱねらーあうと",https://twitter.com/undefined/status/1942898155248632058
"おまえクロスカントリーなんだ、俺は白好き狛犬だけど","おまえクロスカントリーなんだ","俺は白好き狛犬だけど","くろすかんとりー","しろすきこまいぬ",https://twitter.com/undefined/status/1932963126779195704
"おまえ集合知なんだ、俺は週七投げだけど","おまえ集合知なんだ","俺は週七投げだけど","しゅうごうち","しゅうなななげ",https://twitter.com/undefined/status/1930940813397164468
"おまえ湯煙なんだ、俺は戻れ可能だけど","おまえ湯煙なんだ","俺は戻れ可能だけど","ゆけむり","もどれかのう",https://twitter.com/undefined/status/1954420665836306722
"おまえサスペンスなんだ、俺は刺さないポンドだけど","おまえサスペンスなんだ","俺は刺さないポンドだけど","さすぺんす","ささないぽんど",https://twitter.com/undefined/status/1946935535014232472
"おまえ血飛沫なんだ、俺は救命防具だけど","おまえ血飛沫なんだ","俺は救命防具だけど","ちしぶき","きゅうめいぼうぐ",https://twitter.com/undefined/status/1946084657403142218
"おまえドストライクなんだ、俺はチャカアンドラブだけど","おまえドストライクなんだ","俺はチャカアンドラブだけど","どすとらいく","ちゃかあんどらぶ",https://twitter.com/undefined/status/1944335378908922226
